Id,V,F,D,G,Ra
602,75.7,0.4,1.5,66.31,69.1217
603,81.58,0.2,1.0,11.86,16.59937
604,191.95,0.29,0.5,39.78,38.074993
605,199.49,0.26,0.5,24.881999999999998,27.389322
606,84.78,0.29,0.5,62.68,49.60108
607,75.7,0.32,1.5,9.497,29.428137
608,75.44,0.32,0.5,55.998999999999995,49.833076
609,191.95,0.4,1.0,14.51,41.387627
610,59.85,0.4,1.0,75.52,72.02039
611,84.78,0.2,0.5,13.12,16.157066
612,191.95,0.23,1.5,41.28,35.531765
613,191.95,0.4,1.5,55.72,63.750134
614,106.88,0.2,0.5,51.152,35.171646
615,81.58,0.23,0.5,17.32,20.793104
616,84.78,0.4,1.0,50.41,59.403835
617,106.88,0.52,1.0,62.68,87.187355
618,178.13,0.16,0.5,14.45,13.945751
619,119.69,0.4,1.5,61.89,66.88277
620,53.44,0.06,1.5,28.66,19.705864
621,81.58,0.4,1.5,16.23,44.08294
622,191.95,0.52,1.0,14.45,62.999638
623,59.85,0.23,1.0,24.881999999999998,25.683079
624,191.95,0.2,1.5,19.958,22.33384
625,199.49,0.52,1.0,19.83,65.68611
626,59.85,0.4,1.5,64.54,68.29505
627,75.7,0.4,1.0,19.83,44.124027
628,53.44,0.4,1.0,17.24,42.901474
629,81.58,0.23,0.5,61.89,43.08192
630,53.44,0.06,0.5,50.41,27.734781
631,115.17,0.06,1.0,12.6,9.822354
632,57.95,0.23,1.5,9.497,19.759027
633,106.88,0.4,0.5,61.89,64.05872
634,191.95,0.29,1.5,12.6,27.310781
635,178.13,0.23,0.5,59.378,41.7573
636,53.44,0.2,1.0,52.28,36.8934
637,191.95,0.23,1.0,59.378,42.81698
638,115.17,0.4,1.0,41.28,54.819923
639,75.7,0.2,0.5,16.8,18.005362
640,129.12,0.26,1.5,13.45,24.550983
641,178.13,0.4,1.5,56.63,64.21427
642,199.49,0.06,0.5,17.99,11.386831
643,75.44,0.4,0.5,17.24,41.760662
644,57.95,0.06,0.5,40.11,22.557518
645,75.7,0.2,0.5,51.22,35.229107
646,178.13,0.52,1.5,53.5,84.310585
647,88.79,0.26,0.5,9.497,19.766432
648,119.69,0.26,0.5,17.32,23.6592
649,81.58,0.26,1.5,13.54,24.627426
650,84.78,0.52,1.5,8.809,62.014267
651,106.88,0.52,1.0,13.23,62.447376
652,129.12,0.06,1.5,11.86,11.191446
653,178.13,0.06,1.5,17.99,14.2163315
654,59.85,0.2,0.5,13.453,16.358881
655,81.58,0.16,1.5,38.102,28.672045
656,75.7,0.26,1.5,53.5,44.618343
657,191.95,0.4,1.5,54.26,63.02029
658,129.12,0.52,1.0,51.19,81.423676
659,129.12,0.2,1.0,51.5,36.399467
660,199.49,0.16,1.5,63.36,41.222782
661,81.58,0.32,1.0,10.94,28.384111
662,81.58,0.32,1.5,56.63,52.975327
663,191.95,0.29,1.0,14.45,26.473797
664,81.58,0.06,1.5,75.52,43.05064
665,75.44,0.32,1.0,62.19,53.994755
666,199.49,0.23,1.5,70.09,49.93385
667,106.88,0.23,1.5,13.45,21.673752
668,199.49,0.32,0.5,16.23,29.880789
669,75.7,0.26,1.0,15.6,23.89731
670,106.88,0.29,1.0,53.44,46.034042
671,59.85,0.32,1.0,14.34,30.12643
672,199.49,0.26,0.5,53.498999999999995,41.701733
673,191.95,0.23,1.5,28.3,29.040285
674,199.49,0.16,1.0,77.2,46.376446
675,53.44,0.16,1.0,62.19,39.015453
676,75.7,0.4,1.5,59.378,65.65641
677,57.95,0.16,1.5,55.72,37.528435
678,119.69,0.06,0.5,11.79,8.348737
679,84.78,0.06,1.5,14.45,12.513912
680,84.78,0.32,0.5,75.52,59.59268
681,119.69,0.4,1.5,62.19,67.03274
682,178.13,0.52,0.5,54.26,81.856224
683,59.85,0.2,1.0,8.751,15.072519
684,115.17,0.32,1.0,59.378,52.563477
685,119.69,0.52,0.5,19.96,64.735756
686,106.88,0.23,1.0,62.83,44.603504
687,115.17,0.4,1.0,28.3,48.331688
688,57.95,0.2,0.5,16.23,17.75673
689,81.58,0.06,1.5,18.4,14.486809
690,199.49,0.26,1.0,17.32,24.67639
691,191.95,0.26,1.5,11.86,23.714088
692,81.58,0.16,0.5,57.4,35.488003
693,115.17,0.29,0.5,53.48,44.978905
694,75.44,0.4,1.5,54.11,63.023125
695,57.95,0.32,0.5,56.63,50.20217
696,178.13,0.29,1.0,13.45,25.982662
697,59.85,0.16,1.0,13.453,14.605228
698,119.69,0.52,0.5,62.19,85.863556
699,191.95,0.4,1.5,15.6,43.694283
700,84.78,0.26,1.0,63.88,48.038208
701,75.7,0.4,1.0,70.09,69.24719
702,84.78,0.29,0.5,28.3,32.403442
703,115.17,0.2,1.5,9.497,17.15688
704,178.13,0.26,1.0,70.09,51.082706
705,88.79,0.26,1.0,63.88,48.03558
706,88.79,0.4,1.0,13.23,40.816242
707,199.49,0.29,1.0,39.78,39.13965
708,88.79,0.16,1.5,62.68,40.959084
709,115.17,0.06,0.5,14.51,9.708394
710,106.88,0.2,0.5,17.32,18.242128
711,75.7,0.23,1.5,13.23,21.585993
712,81.58,0.29,0.5,51.22,43.87066
713,75.44,0.23,1.5,75.52,52.737865
714,106.88,0.2,0.5,12.6,15.880247
715,115.17,0.2,0.5,62.68,40.933754
716,75.44,0.2,1.0,14.45,17.900019
717,191.95,0.52,1.0,16.8,64.175354
718,53.44,0.29,0.5,11.79,24.21208
719,191.95,0.2,1.5,51.2,37.968346
720,106.88,0.29,1.5,62.83,52.495434
721,115.17,0.23,1.5,17.32,23.60343
722,59.85,0.16,0.5,13.29,13.46595
723,59.85,0.52,1.0,64.54,88.2061
724,59.85,0.52,0.5,51.22,80.46841
725,119.69,0.06,1.5,12.09,11.312637
726,119.69,0.32,0.5,51.5,47.555916
727,53.44,0.23,1.5,13.12,21.589788
728,53.44,0.23,1.0,28.66,27.59881
729,88.79,0.06,1.0,42.96,25.007006
730,75.7,0.26,0.5,39.78,34.92178
731,178.13,0.16,0.5,19.83,16.63381
732,178.13,0.16,0.5,19.96,16.69882
733,75.44,0.2,1.5,19.958,22.421946
734,59.85,0.06,1.0,70.09,38.60363
735,129.12,0.29,0.5,51.152,43.805145
736,191.95,0.52,1.5,54.11,84.606285
737,129.12,0.16,1.5,75.52,47.349434
738,115.17,0.32,1.0,15.6,30.690212
739,84.78,0.26,1.0,66.31,49.2535
740,81.58,0.29,1.5,14.45,28.30996
741,106.88,0.06,0.5,17.32,11.115494
742,84.78,0.32,1.0,12.6,29.211397
743,84.78,0.32,1.5,44.4,46.862183
744,88.79,0.32,1.5,62.68,55.99575
745,191.95,0.4,1.0,19.958,44.11088
746,115.17,0.06,0.5,52.28,28.577845
747,88.79,0.23,1.5,53.5,41.716454
748,88.79,0.16,1.0,42.96,29.331253
749,115.17,0.52,1.0,62.83,87.25674
750,115.17,0.52,1.0,62.83,87.25674
751,115.17,0.2,0.5,8.751,13.942038
752,59.85,0.52,0.5,55.72,82.72063
753,75.44,0.26,0.5,10.78,20.41695
754,57.95,0.26,1.0,19.958,26.119223
755,191.95,0.2,1.5,63.88,44.313133
756,88.79,0.06,1.5,16.23,13.399242
757,115.17,0.32,1.5,13.29,31.297106
758,88.79,0.2,1.5,53.498999999999995,39.196823
759,191.95,0.4,0.5,17.99,42.05826
760,81.58,0.23,1.5,10.94,20.436434
761,59.85,0.32,0.5,24.881999999999998,34.326008
762,199.49,0.4,1.0,13.453,40.854263
763,88.79,0.4,1.0,54.11,61.250668
764,81.58,0.06,1.0,51.19,29.124632
765,84.78,0.23,0.5,8.751,16.505283
766,115.17,0.32,0.5,17.32,30.481188
767,106.88,0.52,0.5,19.83,64.67947
768,57.95,0.32,1.0,17.24,31.583286
769,57.95,0.16,1.0,53.5,34.65051
770,81.58,0.06,1.0,10.94,9.017221
771,75.7,0.16,1.5,13.12,16.182049
772,88.79,0.4,0.5,51.152,58.703186
773,129.12,0.16,0.5,51.5,32.505047
774,178.13,0.4,1.5,56.95,64.374245
775,75.44,0.4,1.0,13.453,40.93656
776,129.12,0.52,0.5,28.3,68.90185
777,115.17,0.2,1.0,13.453,17.371254
778,57.95,0.06,1.0,53.44,30.293959
779,119.69,0.32,0.5,16.23,29.933592
780,106.88,0.29,1.5,39.78,40.96455
781,53.44,0.16,1.0,56.95,36.393955
782,178.13,0.52,1.0,18.4,64.985275
783,191.95,0.2,0.5,17.99,18.51345
784,199.49,0.26,0.5,51.18,40.541946
785,84.78,0.26,0.5,19.96,25.002644
786,53.44,0.4,0.5,17.99,42.20634
787,191.95,0.2,0.5,53.48,36.27262
788,84.78,0.29,1.5,44.4,43.29047
789,191.95,0.4,0.5,14.52,40.323734
790,106.88,0.29,1.0,13.12,25.864801
791,88.79,0.23,1.0,51.5,38.950745
792,119.69,0.26,1.0,13.23,22.682962
793,115.17,0.4,0.5,51.22,58.719677
794,115.17,0.52,1.0,63.36,87.521904
795,75.7,0.29,1.5,62.83,52.516228
796,119.69,0.06,0.5,16.8,10.847458
797,81.58,0.4,1.5,41.28,56.60535
798,84.78,0.26,1.0,66.31,49.2535
799,129.12,0.29,0.5,15.6,26.020985
800,106.88,0.4,1.0,14.52,41.449062
801,106.88,0.29,1.5,56.95,49.553932
802,59.85,0.2,1.0,15.6,18.505417
803,53.44,0.26,0.5,51.18,40.687378
804,191.95,0.29,1.5,53.498999999999995,47.77081
805,57.95,0.2,1.0,19.958,20.694715
806,178.13,0.32,0.5,63.88,53.705215
807,191.95,0.26,0.5,56.95,43.432606
808,129.12,0.32,1.0,13.45,29.606754
809,115.17,0.2,1.5,10.78,17.798935
810,75.44,0.29,1.0,38.102,38.382458
811,129.12,0.4,0.5,56.63,61.41468
812,199.49,0.32,1.0,63.88,54.763214
813,75.7,0.29,1.0,13.44,26.045565
814,115.17,0.26,0.5,12.09,21.04613
815,199.49,0.29,1.0,14.51,26.498816
816,106.88,0.52,1.5,13.45,64.32113
817,191.95,0.52,1.5,13.23,64.152565
818,81.58,0.32,1.0,19.958,32.889874
819,59.85,0.2,1.5,53.48,39.236404
820,57.95,0.16,0.5,70.09,41.87949
821,199.49,0.29,1.0,59.378,48.943
822,199.49,0.26,0.5,12.6,21.24588
823,178.13,0.26,0.5,51.22,40.575966
824,53.44,0.32,1.5,19.83,34.65812
825,75.44,0.06,1.0,19.96,13.520079
826,119.69,0.23,0.5,62.68,43.449936
827,75.44,0.4,0.5,11.86,39.071396
828,75.7,0.2,1.0,56.95,39.166763
829,59.85,0.4,1.5,70.09,71.07056
830,199.49,0.26,1.0,16.8,24.416286
831,129.12,0.16,1.0,53.498999999999995,34.574173
832,178.13,0.4,1.5,14.51,43.158627
833,178.13,0.29,0.5,39.78,38.08415
834,191.95,0.2,1.0,55.72,38.46392
835,191.95,0.32,0.5,51.152,47.334232
836,178.13,0.4,1.0,51.5,59.886753
837,119.69,0.23,0.5,51.19,37.704327
838,115.17,0.2,1.0,13.44,17.36475
839,88.79,0.52,0.5,16.23,62.89074
840,75.44,0.52,1.0,56.95,84.349045
841,59.85,0.29,0.5,59.378,48.001255
842,57.95,0.2,0.5,11.79,15.534056
843,57.95,0.52,0.5,63.88,86.81172
844,106.88,0.26,0.5,8.751,19.381409
845,81.58,0.23,1.5,62.83,46.387405
846,106.88,0.29,1.0,17.32,27.966005
847,88.79,0.4,0.5,13.12,39.692368
848,59.85,0.26,1.0,62.19,47.241985
849,59.85,0.52,1.5,38.102,76.740074
850,59.85,0.06,0.5,51.2,28.091768
851,53.44,0.29,1.0,13.44,26.109077
852,178.13,0.4,0.5,59.58,62.85677
853,75.7,0.16,1.0,14.45,15.075409
854,57.95,0.2,1.5,56.63,40.82087
855,106.88,0.16,1.0,28.3,21.987612
856,119.69,0.06,1.5,54.13,32.34236
857,129.12,0.26,1.0,17.32,24.722582
858,75.7,0.16,1.5,64.54,41.898132
859,75.44,0.52,0.5,52.28,80.94059
860,57.95,0.2,0.5,17.32,18.302385
861,53.44,0.06,0.5,50.41,27.734781
862,75.7,0.2,1.5,8.751,16.813404
863,191.95,0.29,1.5,14.45,28.236345
864,84.78,0.52,0.5,54.13,81.85496
865,129.12,0.16,1.5,70.09,44.63532
866,81.58,0.06,1.5,10.78,10.68508
867,59.85,0.23,0.5,17.24,20.78863
868,119.69,0.26,1.0,53.48,42.814014
869,129.12,0.26,1.0,13.12,22.621748
870,75.44,0.06,0.5,53.44,29.18453
871,115.17,0.2,0.5,77.2,48.198532
872,75.44,0.52,0.5,62.19,85.90047
873,115.17,0.29,1.0,62.68,50.650593
874,88.79,0.2,1.5,17.24,21.051672
875,191.95,0.52,0.5,14.45,61.929733
876,191.95,0.52,1.5,41.28,78.18698
877,53.44,0.52,1.0,8.809,60.337204
878,57.95,0.4,0.5,59.378,62.88552
879,106.88,0.32,1.0,13.54,29.666437
880,75.44,0.52,1.0,10.78,61.243114
881,59.85,0.26,1.0,53.48,42.884197
882,178.13,0.32,0.5,19.83,31.69363
883,199.49,0.2,1.0,16.23,18.69748
884,191.95,0.2,1.5,11.86,18.281338
885,129.12,0.4,0.5,41.28,53.74177
886,88.79,0.16,0.5,12.6,13.0795555
887,199.49,0.26,1.5,53.498999999999995,44.53605
888,75.44,0.2,1.5,19.96,22.422947
889,53.44,0.29,1.5,53.44,47.892017
890,84.78,0.2,0.5,62.68,40.956585
891,75.7,0.16,1.5,51.2,35.226677
892,191.95,0.26,1.0,13.12,22.580505
893,178.13,0.52,1.5,51.5,83.30991
894,106.88,0.2,1.5,18.4,21.618496
895,199.49,0.16,1.5,63.88,41.482704
896,178.13,0.2,1.0,56.95,39.089798
897,115.17,0.06,1.5,62.19,36.370644
898,81.58,0.06,0.5,13.45,9.202509
899,178.13,0.4,1.0,11.86,40.072155
900,115.17,0.32,1.5,38.102,43.695007
901,106.88,0.26,0.5,77.2,53.61593
902,199.49,0.4,1.5,19.83,45.803814
903,81.58,0.16,1.5,38.102,28.672045
904,129.12,0.23,1.5,53.44,41.657665
905,75.7,0.52,1.0,61.89,86.820496
906,106.88,0.06,1.0,19.958,13.497757
907,75.44,0.4,1.0,11.79,40.105293
908,57.95,0.06,1.0,19.83,13.506586
909,199.49,0.32,1.0,19.83,32.747902
910,178.13,0.2,1.0,53.48,37.353416
911,119.69,0.29,0.5,13.54,24.99663
912,199.49,0.2,0.5,57.4,38.22852
913,59.85,0.2,1.5,62.19,43.59633
914,59.85,0.29,1.0,13.453,26.08988
915,81.58,0.4,0.5,13.45,39.862106
916,59.85,0.4,0.5,13.29,39.83158
917,53.44,0.2,1.0,61.89,41.70376
918,129.12,0.23,1.5,55.72,42.797855
919,129.12,0.06,0.5,55.998999999999995,30.426834
920,191.95,0.4,1.5,28.66,50.222935
921,191.95,0.06,1.5,13.45,11.94182
922,75.7,0.23,1.5,62.68,46.31658
923,115.17,0.16,1.5,13.23,16.209955
924,119.69,0.2,1.5,53.498999999999995,39.173473
925,191.95,0.29,1.5,59.378,50.71181
926,75.44,0.23,1.0,10.94,18.676317
927,191.95,0.26,1.0,18.4,25.221554
928,75.7,0.4,1.5,16.8,44.371807
929,59.85,0.4,1.0,9.497,39.005035
930,84.78,0.32,1.5,44.4,46.862183
931,129.12,0.32,1.0,12.09,28.927242
932,84.78,0.26,0.5,55.998999999999995,43.02732
933,81.58,0.16,1.5,53.48,36.36291
934,88.79,0.29,1.0,8.809,23.720026
935,59.85,0.16,0.5,70.09,41.87213
936,106.88,0.2,0.5,18.4,18.782564
937,75.7,0.2,1.5,18.4,21.642073
938,129.12,0.32,0.5,50.41,47.005066
939,81.58,0.06,1.5,19.83,15.200258
940,81.58,0.16,1.0,9.497,12.596018
941,75.7,0.26,0.5,13.23,21.642267
942,88.79,0.06,1.5,12.09,11.333736
943,53.44,0.16,0.5,11.86,12.77529
944,84.78,0.52,0.5,62.83,86.20758
945,129.12,0.06,1.5,55.72,33.12997
946,75.7,0.4,1.0,8.809,38.61503
947,119.69,0.06,0.5,19.96,12.423496
948,129.12,0.52,0.5,13.44,61.46734
949,119.69,0.16,0.5,13.45,13.4895935
950,115.17,0.26,1.0,14.34,23.24115
951,191.95,0.06,1.5,24.881999999999998,17.676292
952,199.49,0.29,1.5,41.28,41.653168
953,115.17,0.16,1.5,8.751,13.950354
954,84.78,0.4,1.0,14.51,41.45873
955,119.69,0.16,1.0,63.88,39.772026
956,199.49,0.23,1.0,64.54,45.39291
957,59.85,0.29,1.0,51.19,44.974762
958,59.85,0.06,1.0,63.88,35.500538
959,129.12,0.06,1.5,53.498999999999995,32.020798
960,199.49,0.4,1.0,12.09,40.17295
961,106.88,0.23,1.5,9.497,19.696638
962,178.13,0.23,1.5,19.958,24.877865
963,191.95,0.29,1.0,13.45,25.973501
964,75.7,0.32,1.5,10.94,30.149166
965,115.17,0.52,1.0,19.96,65.808754
966,178.13,0.32,1.5,55.998999999999995,52.595715
967,178.13,0.06,1.0,13.29,10.123779
968,75.7,0.2,1.5,51.152,38.032238
969,59.85,0.2,1.5,17.32,21.133509
970,57.95,0.29,1.5,41.28,41.788322
971,129.12,0.29,1.0,13.29,25.935108
972,84.78,0.2,1.0,54.11,37.73884
973,115.17,0.29,1.0,51.2,44.90805
974,75.44,0.29,1.5,15.6,28.889347
975,106.88,0.29,0.5,17.99,27.231432
976,75.7,0.32,1.5,75.52,62.436207
977,115.17,0.2,1.5,70.09,47.478397
978,115.17,0.2,1.0,62.83,42.079056
979,178.13,0.06,1.5,51.22,30.848352
980,75.44,0.2,0.5,13.44,16.324213
981,75.7,0.2,1.5,75.52,50.22519
982,75.44,0.23,1.0,17.24,21.82709
983,106.88,0.06,0.5,53.44,29.163162
984,106.88,0.52,1.5,14.45,64.82147
985,75.44,0.52,1.5,14.34,64.78822
986,57.95,0.4,1.0,19.83,44.179394
987,88.79,0.06,1.5,51.152,30.875498
988,75.44,0.26,1.5,62.83,49.284973
989,75.7,0.32,0.5,41.28,42.478695
990,84.78,0.26,1.0,55.998999999999995,44.096737
991,106.88,0.2,1.0,53.498999999999995,37.41648
992,191.95,0.32,1.5,24.881999999999998,37.038177
993,59.85,0.06,1.5,12.09,11.36076
994,88.79,0.16,1.5,10.94,15.055464
995,75.7,0.32,1.5,14.51,31.932999
996,178.13,0.06,1.0,19.958,13.449423
997,178.13,0.32,0.5,75.52,59.53613
998,129.12,0.2,1.0,24.881999999999998,23.079832
999,129.12,0.06,1.5,57.4,33.968964
1000,106.88,0.2,0.5,8.809,13.976107
1001,106.88,0.52,1.0,63.88,87.78772
1002,199.49,0.29,1.5,13.54,27.776056
1003,119.69,0.4,1.5,63.36,67.617615
1004,178.13,0.52,1.0,54.13,82.8611
1005,53.44,0.16,1.0,53.5,34.667973
1006,88.79,0.26,1.5,55.72,45.720043
1007,81.58,0.06,1.5,38.102,24.358603
1008,75.44,0.26,1.5,53.498999999999995,44.61802
1009,81.58,0.52,0.5,51.18,80.381256
1010,199.49,0.4,1.0,53.5,60.872307
1011,119.69,0.16,1.0,13.23,14.437742
1012,57.95,0.23,1.0,59.378,42.94816
1013,53.44,0.26,1.5,41.28,38.571384
1014,57.95,0.4,0.5,56.95,61.671387
1015,191.95,0.52,1.5,13.29,64.18259
1016,191.95,0.26,1.0,15.6,23.820997
1017,178.13,0.29,1.5,44.4,43.228207
1018,199.49,0.23,0.5,63.36,43.733364
1019,129.12,0.26,0.5,10.78,20.381714
1020,115.17,0.52,0.5,9.497,59.50418
1021,191.95,0.23,1.0,13.44,19.843914
1022,191.95,0.32,1.5,13.23,31.215979
1023,129.12,0.06,1.5,53.498999999999995,32.020798
1024,59.85,0.16,1.5,28.66,23.982464
1025,75.7,0.4,0.5,16.23,41.25563
1026,191.95,0.23,1.5,9.497,19.635866
1027,106.88,0.23,1.5,28.66,29.281113
1028,53.44,0.29,0.5,62.83,49.754425
1029,81.58,0.26,1.0,51.22,41.708744
1030,84.78,0.52,0.5,39.78,74.675606
1031,88.79,0.26,0.5,56.95,43.50031
1032,84.78,0.29,1.0,52.28,45.468422
1033,106.88,0.26,0.5,38.102,34.062115
1034,119.69,0.32,1.5,56.95,53.109833
1035,75.44,0.29,1.0,15.6,27.126373
1036,106.88,0.4,1.0,16.8,42.588753
1037,178.13,0.2,1.5,51.5,38.128925
1038,75.44,0.4,0.5,53.48,59.87573
1039,75.44,0.26,1.0,14.45,23.322252
1040,106.88,0.29,1.5,16.23,29.183538
1041,106.88,0.29,0.5,10.78,23.62431
1042,84.78,0.23,1.0,13.44,19.919994
1043,59.85,0.16,1.5,40.11,29.711107
1044,88.79,0.2,1.5,11.86,18.35935
1045,57.95,0.32,1.0,13.23,29.578934
1046,129.12,0.29,1.5,11.79,26.947447
1047,59.85,0.16,1.5,13.44,16.367622
1048,84.78,0.26,1.5,40.11,37.91525
1049,75.44,0.06,1.5,42.96,26.79062
1050,119.69,0.26,0.5,12.09,21.043161
1051,53.44,0.06,0.5,13.54,9.323326
1052,129.12,0.26,1.5,8.751,22.200396
1053,84.78,0.23,0.5,16.8,20.530767
1054,57.95,0.32,1.0,19.958,32.941845
1055,129.12,0.16,1.5,13.23,16.200377
1056,178.13,0.29,1.0,63.36,50.949036
1057,115.17,0.2,0.5,13.45,16.299355
1058,57.95,0.16,0.5,13.23,13.445799
1059,75.44,0.29,0.5,51.19,43.85972
1060,119.69,0.06,1.5,55.72,33.136417
1061,88.79,0.16,0.5,16.23,14.883781
1062,59.85,0.06,1.0,39.78,23.452032
1063,59.85,0.29,1.0,39.78,39.264877
1064,199.49,0.06,0.5,53.498999999999995,29.129698
1065,53.44,0.52,1.0,8.751,60.30818
1066,199.49,0.32,1.0,17.99,31.828562
1067,88.79,0.2,1.5,59.58,42.23953
1068,88.79,0.4,1.0,54.13,61.260674
1069,59.85,0.23,1.5,51.19,40.61151
1070,129.12,0.4,1.0,63.88,66.10758
1071,88.79,0.2,1.0,53.44,37.40055
1072,115.17,0.26,1.5,41.28,38.480347
1073,199.49,0.52,1.0,64.54,88.05465
1074,84.78,0.23,1.0,28.66,27.531857
1075,178.13,0.16,1.0,38.102,26.840876
1076,199.49,0.26,1.5,13.45,24.504473
1077,178.13,0.29,0.5,50.41,43.401512
1078,84.78,0.2,0.5,39.78,29.497713
1079,75.7,0.16,1.5,42.96,31.105673
1080,191.95,0.29,1.0,12.09,25.293104
1081,57.95,0.32,1.5,62.19,55.81521
1082,106.88,0.32,1.5,19.96,34.635452
1083,53.44,0.2,1.0,44.4,32.94865
1084,75.44,0.26,1.0,39.78,35.991364
1085,53.44,0.32,1.5,56.63,53.053337
1086,119.69,0.52,1.0,14.52,63.08402
1087,115.17,0.23,1.5,8.751,19.3176
1088,88.79,0.06,1.5,12.6,11.5881815
1089,191.95,0.29,1.0,55.72,47.118187
1090,88.79,0.32,1.5,62.68,55.99575
1091,115.17,0.26,1.0,55.998999999999995,44.07679
1092,178.13,0.26,0.5,14.34,22.130247
1093,59.85,0.32,0.5,13.29,28.531893
1094,178.13,0.4,0.5,53.44,59.787605
1095,59.85,0.52,1.5,28.3,71.83394
1096,178.13,0.32,0.5,28.66,36.105457
1097,53.44,0.16,0.5,39.78,26.733309
1098,191.95,0.52,1.5,14.52,64.798
1099,53.44,0.2,1.0,40.11,30.801067
1100,115.17,0.26,1.5,11.79,23.729818
1101,129.12,0.26,1.0,54.26,43.197918
1102,129.12,0.06,1.5,57.4,33.968964
1103,57.95,0.23,0.5,53.48,38.92684
1104,84.78,0.29,0.5,59.378,47.949352
1105,81.58,0.52,1.0,54.26,82.99208
1106,75.7,0.23,1.5,63.88,46.916687
1107,115.17,0.52,1.0,13.44,62.546783
1108,53.44,0.52,0.5,8.809,59.266052
1109,57.95,0.26,0.5,62.83,46.498775
1110,119.69,0.16,1.5,53.5,36.34675
1111,84.78,0.52,1.5,13.29,64.25627
1112,115.17,0.4,1.5,54.11,62.996593
1113,53.44,0.16,0.5,10.78,12.228353
1114,178.13,0.52,1.5,53.44,84.28058
1115,53.44,0.32,1.0,64.54,55.24298
1116,59.85,0.29,1.5,8.809,25.52992
1117,191.95,0.16,0.5,51.152,32.28816
1118,57.95,0.4,0.5,54.13,60.261215
1119,178.13,0.52,1.0,24.881999999999998,68.22823
1120,59.85,0.32,1.5,53.44,51.434002
1121,106.88,0.32,1.5,50.41,49.85051
1122,178.13,0.4,0.5,53.498999999999995,59.8171
1123,57.95,0.26,1.0,11.79,22.031994
1124,199.49,0.32,1.0,63.88,54.763214
1125,81.58,0.52,1.5,13.453,64.34002
1126,106.88,0.06,1.5,77.2,43.87234
1127,75.7,0.26,1.0,12.09,22.141613
1128,119.69,0.52,0.5,14.45,61.979088
1129,75.44,0.32,1.0,18.4,32.115498
1130,115.17,0.23,1.5,63.88,46.888508
1131,115.17,0.16,0.5,17.24,15.391731
1132,81.58,0.26,1.5,54.26,44.994576
1133,57.95,0.4,0.5,17.24,41.814068
1134,88.79,0.06,1.0,55.72,31.38348
1135,115.17,0.4,1.0,14.52,41.443565
1136,178.13,0.52,1.0,13.45,62.50878
1137,57.95,0.52,1.5,13.45,64.40827
1138,59.85,0.23,1.0,14.45,20.463696
1139,178.13,0.32,1.0,75.52,60.607067
1140,75.7,0.06,0.5,55.72,30.323719
1141,81.58,0.2,0.5,51.19,35.20967
1142,129.12,0.32,1.5,77.2,63.245235
1143,53.44,0.32,1.0,12.09,29.026514
1144,115.17,0.23,1.5,64.54,47.218567
1145,84.78,0.4,1.5,17.99,44.96062
1146,119.69,0.32,1.5,53.498999999999995,51.385468
1147,199.49,0.52,1.0,13.12,62.329086
1148,119.69,0.32,1.5,19.958,34.62592
1149,53.44,0.23,0.5,63.36,43.887287
1150,53.44,0.2,1.0,54.26,37.88459
1151,57.95,0.26,0.5,62.19,46.17857
1152,129.12,0.29,0.5,62.19,49.326607
1153,115.17,0.32,1.5,53.498999999999995,51.388474
1154,191.95,0.32,1.0,75.52,60.598694
1155,191.95,0.29,1.0,55.72,47.118187
1156,88.79,0.52,0.5,24.881999999999998,67.21936
1157,115.17,0.2,1.5,17.32,21.071762
1158,129.12,0.4,1.0,14.51,41.42931
1159,81.58,0.26,1.0,66.31,49.255608
1160,75.44,0.16,1.5,54.13,36.692207
1161,84.78,0.52,1.5,14.45,64.83666
1162,119.69,0.29,0.5,16.8,26.627588
1163,88.79,0.06,0.5,66.31,35.60421
1164,57.95,0.16,1.0,15.6,15.689703
1165,81.58,0.2,0.5,12.09,15.644062
1166,75.7,0.29,1.5,13.29,27.733583
1167,75.44,0.16,1.5,10.94,15.0653515
1168,115.17,0.26,0.5,16.8,23.402065
1169,59.85,0.32,0.5,8.809,26.29212
1170,115.17,0.52,0.5,55.998999999999995,82.769264
1171,59.85,0.23,1.0,59.378,42.940598
1172,75.44,0.23,0.5,57.4,40.84104
1173,129.12,0.23,0.5,38.102,31.152903
1174,178.13,0.29,1.5,8.809,25.423264
1175,178.13,0.4,1.0,51.22,59.746788
1176,129.12,0.52,1.0,16.23,63.933094
1177,57.95,0.29,1.0,54.11,46.44363
1178,119.69,0.52,1.5,13.453,64.31383
1179,106.88,0.32,1.0,14.51,30.151089
1180,115.17,0.29,1.5,15.6,28.86285
1181,115.17,0.29,0.5,42.96,39.716568
1182,129.12,0.06,1.5,39.78,25.164665
1183,191.95,0.16,1.5,77.2,48.145744
1184,88.79,0.32,1.0,8.751,27.285627
1185,53.44,0.4,1.0,9.497,39.029526
1186,75.7,0.16,1.5,57.4,38.32743
1187,53.44,0.26,0.5,70.09,50.148415
1188,106.88,0.4,0.5,28.3,47.268295
1189,106.88,0.2,1.5,8.809,16.818851
1190,75.44,0.16,1.5,59.378,39.31685
1191,178.13,0.2,1.0,14.34,17.76778
1192,191.95,0.16,0.5,53.48,33.452362
1193,115.17,0.23,0.5,11.86,18.038591
1194,191.95,0.29,1.5,18.4,30.21235
1195,199.49,0.52,1.0,59.378,85.47209
