Id,V,F,D,G,Ra
601,53.44,0.52,1,61.89,86.84880758
602,88.79,0.06,1.5,61.89,36.24491437
603,84.78,0.26,1.5,14.45,25.07424142
604,84.78,0.32,0.5,19.96,31.81707362
605,106.88,0.29,0.5,51.2,43.82588414
606,115.17,0.2,1.5,8.751,16.78401724
607,84.78,0.4,1.5,64.54,68.22964142
608,75.7,0.4,1.5,15.6,43.77378947
609,106.88,0.32,1,13.54,29.6522447
610,129.12,0.4,0.5,16.8,41.48616861
611,59.85,0.26,1,16.8,24.53496621
612,88.79,0.2,1,13.12,17.23090712
613,75.7,0.06,1.5,53.5,32.06938947
614,119.69,0.26,0.5,70.09,50.02687044
615,57.95,0.4,1,13.45,40.97584438
616,119.69,0.23,0.5,18.4,21.30067044
617,115.17,0.52,1,17.24,64.42351
618,59.85,0.29,0.5,54.11,45.35440565
619,178.13,0.06,1,56.95,31.9550206
620,88.79,0.52,0.5,54.26,81.88974657
621,53.44,0.52,0.5,19.96,64.81424702
622,106.88,0.2,1,66.31,43.8068447
623,75.44,0.26,0.5,40.11,35.08587694
624,178.13,0.06,1,61.89,34.4250206
625,75.7,0.06,1,13.45,10.28098222
626,129.12,0.23,0.5,13.453,18.82106861
627,59.85,0.23,0.5,51.2,37.78420565
628,75.7,0.4,1.5,39.78,55.86378947
629,75.44,0.29,0.5,19.958,28.24387694
630,57.95,0.23,0.5,17.32,20.84968382
631,57.95,0.23,1.5,14.45,22.24765162
632,88.79,0.29,0.5,13.44,24.96494657
633,115.17,0.23,0.5,13.44,18.82394944
634,129.12,0.52,1.5,13.12,64.11753641
635,106.88,0.29,1,64.54,51.5654447
636,59.85,0.2,1.5,38.102,31.53977345
637,199.49,0.52,1,10.78,61.15680965
638,53.44,0.32,1,13.23,29.59080758
639,84.78,0.4,0.5,38.102,52.17767362
640,84.78,0.2,0.5,10.78,14.99667362
641,115.17,0.23,0.5,53.44,38.82394944
642,191.95,0.06,0.5,28.3,16.55641817
643,119.69,0.06,0.5,70.09,37.48287044
644,57.95,0.06,1,75.52,41.35644438
645,75.7,0.32,1,51.152,48.49678222
646,129.12,0.52,0.5,8.809,59.12906861
647,81.58,0.29,1.5,52.28,47.22786813
648,115.17,0.2,1,63.88,42.58511
649,178.13,0.2,0.5,64.54,41.81486005
650,115.17,0.4,1,54.11,61.22011
651,106.88,0.2,0.5,17.99,18.57728414
652,178.13,0.16,1.5,11.86,15.48542785
653,81.58,0.32,1,61.89,53.85626089
654,57.95,0.2,1,14.45,17.95584438
655,191.95,0.06,0.5,51.2,28.00641817
656,59.85,0.16,1,14.34,15.07296621
657,84.78,0.32,1.5,55.72,52.53004142
658,75.7,0.23,1.5,16.23,23.09718947
659,129.12,0.52,1,38.102,74.84512916
660,75.44,0.4,0.5,17.99,42.13627694
661,129.12,0.26,1.5,15.6,25.60873641
662,106.88,0.29,1.5,70.09,56.10385194
663,81.58,0.32,1.5,54.26,51.80466813
664,178.13,0.52,1,51.152,81.3488206
665,59.85,0.16,1.5,14.45,16.89137345
666,129.12,0.16,1,54.13,34.87832916
667,115.17,0.29,1,51.5,45.03871
668,115.17,0.32,1,54.13,49.94051
669,81.58,0.2,1.5,51.5,38.19426813
670,178.13,0.23,1,42.96,34.6228206
671,115.17,0.4,0.5,14.52,40.35554944
672,81.58,0.06,1,41.28,24.18646089
673,75.44,0.2,1.5,13.23,19.06924474
674,81.58,0.2,1,51.5,36.43086089
675,84.78,0.06,1,17.99,12.53683418
676,191.95,0.32,1,62.68,54.18077873
677,81.58,0.2,0.5,41.28,30.25130033
678,199.49,0.06,0.5,44.4,24.6044491
679,115.17,0.23,1.5,54.11,41.99191724
680,199.49,0.4,0.5,56.63,61.3738491
681,178.13,0.16,1,53.44,34.5120206
682,106.88,0.26,1.5,62.19,48.91985194
683,57.95,0.52,1.5,51.19,83.24765162
684,75.7,0.23,1,51.2,38.81878222
685,75.44,0.2,1,62.83,42.1058375
686,59.85,0.29,0.5,19.96,28.27940565
687,53.44,0.06,0.5,62.83,33.95644702
688,129.12,0.32,1.5,19.958,34.60853641
689,53.44,0.26,1.5,51.19,43.51341482
690,59.85,0.23,0.5,13.29,18.82920565
691,57.95,0.52,0.5,51.2,80.41968382
692,191.95,0.16,1,16.23,15.90297873
693,84.78,0.29,1.5,54.13,48.14824142
694,88.79,0.52,1.5,55.72,85.45271437
695,119.69,0.26,1,17.32,24.711431
696,75.7,0.26,1,24.882,28.54098222
697,199.49,0.29,1.5,51.18,46.6054169
698,75.44,0.29,1.5,51.2,46.69784474
699,53.44,0.29,0.5,13.54,25.08944702
700,53.44,0.32,1,15.6,30.77580758
701,191.95,0.06,1,61.89,34.42097873
702,81.58,0.52,1,51.18,81.42926089
703,115.17,0.32,0.5,56.95,50.28094944
704,88.79,0.16,0.5,51.22,32.38894657
705,191.95,0.32,1.5,17.32,33.26418597
706,129.12,0.26,0.5,9.497,19.72426861
707,106.88,0.23,1.5,77.2,53.54365194
708,84.78,0.52,1.5,8.809,62.00254142
709,199.49,0.16,0.5,51.5,32.4664491
710,115.17,0.4,0.5,51.19,58.69054944
711,84.78,0.29,1,59.378,49.00883418
712,119.69,0.26,1,53.48,42.791431
713,199.49,0.06,1.5,13.29,11.8824169
714,75.7,0.26,1,13.12,22.65998222
715,106.88,0.06,1,19.96,13.4974447
716,57.95,0.26,0.5,51.5,40.82088382
717,57.95,0.4,1.5,57.4,64.71425162
718,178.13,0.32,1,54.13,49.9098206
719,84.78,0.23,1.5,11.79,20.86304142
720,119.69,0.52,0.5,16.8,63.13067044
721,191.95,0.32,1.5,11.79,30.49918597
722,115.17,0.16,0.5,54.26,33.88314944
723,53.44,0.2,1,44.4,32.94540758
724,106.88,0.23,0.5,13.23,18.72568414
725,191.95,0.06,1.5,13.45,11.96438597
726,53.44,0.23,1,66.31,46.42880758
727,81.58,0.26,1.5,63.88,49.79386813
728,106.88,0.52,1,51.2,81.4102447
729,59.85,0.23,1.5,38.102,34.06817345
730,191.95,0.4,1,11.86,40.06037873
731,84.78,0.4,1,52.28,60.33623418
732,81.58,0.2,1,52.28,36.82086089
733,81.58,0.52,1,59.378,85.52826089
734,191.95,0.26,1,19.83,25.93497873
735,191.95,0.06,1,13.453,10.20247873
736,119.69,0.52,1.5,16.23,65.67863824
737,106.88,0.32,1,28.66,37.2122447
738,106.88,0.32,1.5,63.88,56.58565194
739,106.88,0.16,0.5,53.48,33.49988414
740,75.7,0.52,1.5,24.882,70.05318947
741,191.95,0.52,0.5,17.99,63.69421817
742,119.69,0.23,1.5,12.09,20.97863824
743,75.7,0.2,1.5,12.09,18.49878947
744,88.79,0.06,1.5,28.3,19.44991437
745,75.7,0.26,1,50.41,41.30498222
746,75.7,0.16,1,13.44,14.58798222
747,106.88,0.52,1.5,63.36,89.25365194
748,75.44,0.2,1,41.28,31.3308375
749,84.78,0.52,1,63.36,87.51463418
750,59.85,0.06,1.5,16.8,13.75437345
751,57.95,0.29,1.5,51.2,46.73785162
752,88.79,0.23,0.5,54.11,39.18474657
753,75.44,0.26,0.5,56.63,43.34587694
754,199.49,0.4,0.5,40.11,53.1138491
755,199.49,0.23,0.5,40.11,32.1222491
756,178.13,0.32,1.5,13.54,31.37822785
757,115.17,0.52,0.5,59.378,84.42294944
758,57.95,0.29,0.5,63.88,50.24488382
759,75.7,0.4,1,16.23,42.32538222
760,75.7,0.29,1.5,54.11,48.15238947
761,178.13,0.32,1,62.19,53.9398206
762,119.69,0.4,1.5,64.54,68.19523824
763,84.78,0.32,1.5,8.751,29.04554142
764,119.69,0.26,1,14.45,23.276431
765,191.95,0.52,1,53.5,82.51877873
766,75.44,0.52,1.5,41.28,78.25264474
767,199.49,0.26,1,75.52,53.77800965
768,129.12,0.26,1,64.54,48.31532916
769,178.13,0.23,0.5,10.78,17.46326005
770,119.69,0.23,0.5,59.58,41.89067044
771,59.85,0.52,1,61.89,86.82876621
772,88.79,0.2,0.5,16.8,18.00134657
773,57.95,0.32,0.5,28.3,36.04168382
774,84.78,0.32,1.5,51.152,50.24604142
775,75.44,0.26,1,51.152,41.6764375
776,115.17,0.23,1,51.2,38.77351
777,178.13,0.52,1,53.48,82.5128206
778,115.17,0.4,0.5,13.12,39.65554944
779,57.95,0.4,0.5,38.102,52.23228382
780,57.95,0.16,0.5,14.45,14.06388382
781,88.79,0.52,0.5,53.5,81.50974657
782,84.78,0.2,0.5,14.52,16.86667362
783,57.95,0.23,1,17.24,21.87924438
784,106.88,0.26,1,12.09,22.1064447
785,75.7,0.29,1,40.11,39.38898222
786,84.78,0.23,0.5,62.83,43.55007362
787,191.95,0.16,1,54.11,34.84297873
788,57.95,0.26,0.5,56.95,43.54588382
789,84.78,0.06,1.5,14.34,12.47524142
790,191.95,0.4,0.5,38.102,52.11181817
791,84.78,0.16,0.5,53.48,33.52427362
792,115.17,0.52,0.5,64.54,87.00394944
793,129.12,0.2,1,14.34,17.80572916
794,84.78,0.06,1.5,8.809,9.709741418
795,59.85,0.26,1.5,44.4,40.09837345
796,53.44,0.32,1.5,14.51,31.99421482
797,106.88,0.06,1,14.52,10.7774447
798,106.88,0.2,1,10.94,16.1218447
799,115.17,0.4,1.5,62.19,67.02351724
800,129.12,0.26,1,38.102,35.09632916
801,57.95,0.16,0.5,62.83,38.25388382
802,59.85,0.26,1,10.78,21.52496621
803,53.44,0.52,0.5,13.29,61.47924702
804,191.95,0.06,1,12.6,9.775978729
805,84.78,0.32,1,64.54,55.17663418
806,57.95,0.52,0.5,54.13,81.88468382
807,199.49,0.06,1.5,18.4,14.4374169
808,115.17,0.26,0.5,39.78,34.87514944
809,106.88,0.26,1.5,10.78,23.21485194
810,75.7,0.23,1,14.34,20.38878222
811,199.49,0.26,1,13.45,22.74300965
812,59.85,0.52,1,62.68,87.22376621
813,57.95,0.4,1.5,13.23,42.62925162
814,57.95,0.29,0.5,63.36,49.98488382
815,81.58,0.29,1.5,56.95,49.56286813
816,115.17,0.06,1.5,63.88,37.21411724
817,115.17,0.4,1,24.882,46.60611
818,84.78,0.4,1,16.8,42.59623418
819,199.49,0.06,1.5,19.96,15.2174169
820,75.44,0.26,0.5,42.96,36.51087694
821,106.88,0.23,1,53.44,39.9002447
822,81.58,0.32,0.5,10.78,27.23170033
823,88.79,0.32,1,51.2,48.50130712
824,106.88,0.06,1,51.18,29.1074447
825,75.44,0.06,0.5,13.453,9.213376944
826,119.69,0.29,0.5,56.63,46.53087044
827,84.78,0.26,1.5,19.96,27.82924142
828,59.85,0.2,1.5,13.44,19.20877345
829,57.95,0.29,1.5,12.09,27.18285162
830,53.44,0.4,1.5,13.12,42.58881482
831,191.95,0.52,1.5,14.51,64.78718597
832,191.95,0.2,1.5,63.36,44.05378597
833,88.79,0.52,1,57.4,84.52930712
834,191.95,0.2,1,24.882,23.05137873
835,199.49,0.32,1.5,17.32,33.2622169
836,199.49,0.2,1.5,8.809,16.7763169
837,75.44,0.16,1.5,51.19,35.22684474
838,199.49,0.29,0.5,13.453,24.9089491
839,75.7,0.16,1,54.13,34.93298222
840,53.44,0.26,1.5,53.48,44.65841482
841,106.88,0.52,0.5,16.23,62.85568414
842,75.7,0.23,1,13.29,19.86378222
843,75.44,0.23,1,10.94,18.6892375
844,75.44,0.23,1.5,40.11,35.03764474
845,81.58,0.26,1.5,53.48,44.59386813
846,75.7,0.06,0.5,10.94,7.956421667
847,75.44,0.32,0.5,63.88,53.79167694
848,75.7,0.16,1.5,53.499,36.38088947
849,75.7,0.52,0.5,77.2,93.37922167
850,53.44,0.16,1,14.52,15.18300758
851,59.85,0.06,1.5,28.3,19.50437345
852,199.49,0.2,0.5,28.66,23.8688491
853,115.17,0.16,1,66.31,40.97771
854,88.79,0.2,1,56.95,39.14590712
855,57.95,0.06,1,40.11,23.65144438
856,81.58,0.16,0.5,14.34,13.95890033
857,115.17,0.16,1.5,54.13,36.65111724
858,81.58,0.52,1,19.958,65.81826089
859,88.79,0.4,1,19.958,44.16990712
860,119.69,0.29,1.5,14.45,28.27383824
861,199.49,0.4,1.5,13.29,42.5368169
862,106.88,0.2,1.5,28.66,26.74525194
863,75.7,0.26,1,53.5,42.84998222
864,115.17,0.16,1,14.52,15.08271
865,53.44,0.23,0.5,28.3,26.35424702
866,178.13,0.16,1.5,18.4,18.75542785
867,81.58,0.26,0.5,13.45,21.74590033
868,106.88,0.32,0.5,16.8,30.21268414
869,119.69,0.4,1.5,17.32,44.58523824
870,106.88,0.23,1,56.95,41.6552447
871,84.78,0.2,1,18.4,19.87623418
872,81.58,0.29,1,51.2,44.92446089
873,59.85,0.52,0.5,53.5,81.56420565
874,178.13,0.2,1.5,51.152,37.95382785
875,115.17,0.06,1,51.5,29.26071
876,106.88,0.32,1.5,17.24,33.26565194
877,191.95,0.32,1,16.8,31.24077873
878,129.12,0.2,1,42.96,32.11572916
879,129.12,0.52,0.5,9.497,59.47306861
880,57.95,0.4,0.5,51.19,58.77628382
881,81.58,0.06,1.5,40.11,25.36486813
882,53.44,0.29,0.5,63.36,49.99944702
883,81.58,0.52,1,39.78,75.72926089
884,53.44,0.29,1,54.11,46.44400758
885,106.88,0.26,0.5,17.24,23.61188414
886,84.78,0.06,1.5,77.2,43.90524142
887,81.58,0.29,0.5,66.31,51.40990033
888,75.44,0.52,0.5,55.72,82.63967694
889,178.13,0.29,1.5,54.11,48.07642785
890,191.95,0.26,1.5,56.95,46.25838597
891,75.7,0.29,1,54.13,46.39898222
892,106.88,0.26,0.5,40.11,35.04688414
893,57.95,0.26,0.5,14.34,22.24088382
894,57.95,0.32,1.5,52.28,50.86465162
895,75.7,0.29,1.5,14.51,28.35238947
896,81.58,0.2,1.5,16.23,20.55926813
897,53.44,0.2,1,15.6,18.54540758
898,57.95,0.52,1,77.2,94.48924438
899,129.12,0.32,1.5,51.18,50.21953641
900,59.85,0.4,1,13.453,40.97186621
901,199.49,0.29,1,52.28,45.39200965
902,75.44,0.52,0.5,70.09,89.82467694
903,199.49,0.26,1.5,66.31,50.9364169
904,106.88,0.2,0.5,15.6,17.38228414
905,57.95,0.29,1.5,54.13,48.20285162
906,88.79,0.06,0.5,17.24,11.08694657
907,129.12,0.4,1,51.5,59.90572916
908,115.17,0.06,0.5,62.68,33.78114944
909,53.44,0.52,0.5,13.23,61.44924702
910,75.7,0.26,1.5,13.45,24.58838947
911,129.12,0.4,1,70.09,69.20072916
912,59.85,0.16,0.5,51.5,32.58340565
913,178.13,0.23,1,77.2,51.7428206
914,84.78,0.52,1.5,13.23,64.21304142
915,84.78,0.06,0.5,41.28,23.11227362
916,84.78,0.52,0.5,61.89,85.71007362
917,59.85,0.23,1,59.58,43.04376621
918,199.49,0.4,1,14.34,41.29840965
919,115.17,0.52,1,8.751,60.17901
920,75.44,0.06,0.5,44.4,24.68687694
921,75.44,0.52,1,77.2,94.4492375
922,178.13,0.4,1.5,13.453,42.62432785
923,75.7,0.23,1,66.31,46.37378222
924,75.44,0.29,1,50.41,44.5394375
925,191.95,0.32,0.5,14.51,29.02621817
926,129.12,0.2,1.5,55.72,40.25913641
927,191.95,0.4,1,59.378,63.81937873
928,81.58,0.16,0.5,13.45,13.51390033
929,81.58,0.4,0.5,62.19,64.22630033
930,88.79,0.23,1.5,63.36,46.64271437
931,53.44,0.4,0.5,13.23,39.81084702
932,191.95,0.52,0.5,39.78,74.58921817
933,88.79,0.23,0.5,51.18,37.71974657
934,75.44,0.16,1,55.72,35.7284375
935,81.58,0.4,1,11.79,40.09586089
936,115.17,0.16,0.5,41.28,27.39314944
937,129.12,0.2,1.5,24.882,24.84013641
938,59.85,0.4,1,13.45,40.97036621
939,84.78,0.32,1.5,17.99,33.66504142
940,115.17,0.26,1,28.66,30.38471
941,129.12,0.23,1.5,17.99,23.92253641
942,84.78,0.26,1.5,55.999,45.84874142
943,75.44,0.23,1.5,53.5,41.73264474
944,191.95,0.23,0.5,53.48,38.80921817
945,115.17,0.29,0.5,70.09,53.26414944
946,84.78,0.06,1.5,77.2,43.90524142
947,84.78,0.16,0.5,70.09,41.82927362
948,115.17,0.52,1,44.4,78.00351
949,75.44,0.23,1,13.453,19.9457375
950,81.58,0.23,1.5,8.751,19.34816813
951,57.95,0.52,0.5,51.22,80.42968382
952,53.44,0.06,0.5,53.5,29.29144702
953,129.12,0.16,1,59.58,37.60332916
954,59.85,0.52,0.5,14.34,61.98420565
955,57.95,0.23,1,14.52,20.51924438
956,178.13,0.29,1.5,63.88,52.96142785
957,75.7,0.32,1.5,62.83,56.09918947
958,199.49,0.26,1,17.32,24.67800965
959,88.79,0.32,1,16.8,31.30130712
960,106.88,0.32,1.5,8.809,29.05015194
961,178.13,0.32,1.5,15.6,32.40822785
962,106.88,0.2,1,28.66,24.9818447
963,178.13,0.4,1.5,54.13,62.96282785
964,75.44,0.26,1.5,8.809,22.26834474
965,178.13,0.52,0.5,18.4,63.90326005
966,57.95,0.2,1.5,75.52,50.25425162
967,88.79,0.29,0.5,75.52,56.00494657
968,129.12,0.16,1,15.6,15.61332916
969,119.69,0.26,0.5,42.96,36.46187044
970,88.79,0.32,0.5,13.44,28.55174657
971,119.69,0.52,0.5,13.453,61.45717044
972,115.17,0.23,1.5,11.86,20.86691724
973,106.88,0.26,0.5,14.45,22.21688414
974,59.85,0.16,1,14.52,15.16296621
975,53.44,0.16,0.5,55.72,34.71344702
976,106.88,0.23,1,16.23,21.2952447
977,191.95,0.29,1.5,75.52,58.77738597
978,115.17,0.26,0.5,51.5,40.73514944
979,75.7,0.06,1.5,53.5,32.06938947
980,199.49,0.52,0.5,24.882,67.1382491
981,53.44,0.23,1,44.4,35.47380758
982,119.69,0.06,1,52.28,29.647431
983,88.79,0.2,0.5,19.96,19.58134657
984,81.58,0.32,1.5,59.378,54.36366813
985,191.95,0.29,0.5,19.96,28.16441817
986,115.17,0.2,1.5,10.94,17.87851724
987,84.78,0.32,1.5,57.4,53.37004142
988,115.17,0.32,1.5,16.8,33.03891724
989,106.88,0.26,1,55.72,43.9214447
990,59.85,0.2,0.5,24.882,22.09680565
991,199.49,0.32,1,13.453,29.56530965
992,191.95,0.32,1,51.22,48.45077873
993,178.13,0.26,1.5,12.6,24.08742785
994,119.69,0.52,1.5,55.72,85.42363824
995,129.12,0.4,1.5,17.24,44.53913641
996,129.12,0.23,1,15.6,20.96412916
997,88.79,0.29,0.5,63.36,49.92494657
998,75.7,0.32,1.5,59.378,54.37318947
999,75.44,0.26,1.5,13.44,24.58384474
1000,81.58,0.2,1,63.88,42.62086089
1001,75.44,0.29,1.5,16.23,29.21284474
1002,53.44,0.26,1.5,54.26,45.04841482
1003,115.17,0.06,1,14.45,10.73571
1004,81.58,0.2,1,17.32,19.34086089
1005,178.13,0.23,1,17.99,22.1378206
1006,81.58,0.52,0.5,14.45,61.99470033
1007,57.95,0.2,1,51.19,36.32584438
1008,119.69,0.23,1.5,12.09,20.97863824
1009,75.44,0.26,1,51.2,41.7004375
1010,75.44,0.32,1.5,53.48,51.42464474
1011,88.79,0.52,0.5,54.11,81.81474657
1012,129.12,0.29,1,14.34,26.44932916
1013,129.12,0.26,1.5,70.09,52.85373641
1014,59.85,0.16,1,75.52,45.66296621
1015,59.85,0.29,0.5,14.52,25.55940565
1016,53.44,0.4,1.5,64.54,68.29881482
1017,106.88,0.06,1.5,51.5,31.03085194
1018,75.7,0.29,1.5,13.23,27.71238947
1019,81.58,0.26,1.5,53.48,44.59386813
1020,115.17,0.52,1.5,24.882,70.00791724
1021,75.7,0.52,1.5,51.2,83.21218947
1022,199.49,0.32,1,19.83,32.75380965
1023,57.95,0.16,1.5,77.2,48.27185162
1024,199.49,0.52,1,59.58,85.55680965
1025,59.85,0.16,0.5,28.66,21.16340565
1026,59.85,0.32,1,18.4,32.15576621
1027,81.58,0.4,0.5,19.958,43.11030033
1028,106.88,0.4,1.5,13.453,42.66175194
1029,88.79,0.2,0.5,13.12,16.16134657
1030,178.13,0.06,1.5,51.152,30.81942785
1031,84.78,0.16,0.5,53.499,33.53377362
1032,199.49,0.29,1.5,53.499,47.7649169
1033,84.78,0.4,0.5,14.51,40.38167362
1034,75.7,0.52,1.5,28.3,71.76218947
1035,119.69,0.4,0.5,54.13,60.15727044
1036,119.69,0.16,0.5,51.18,32.33987044
1037,178.13,0.2,1,53.44,37.3344206
1038,115.17,0.29,1.5,15.6,28.85211724
1039,53.44,0.32,1.5,8.809,29.14371482
1040,119.69,0.26,0.5,10.78,20.37187044
1041,75.44,0.06,0.5,62.68,33.82687694
1042,53.44,0.23,1.5,14.34,22.20721482
1043,129.12,0.32,1,14.52,30.12612916
1044,75.7,0.26,1,64.54,48.36998222
1045,75.44,0.16,0.5,75.52,44.55887694
1046,88.79,0.06,1,53.5,30.28650712
1047,115.17,0.52,1,54.13,82.86851
1048,191.95,0.52,0.5,15.6,62.49921817
1049,59.85,0.16,1,77.2,46.50296621
1050,199.49,0.26,1.5,10.78,23.1714169
1051,75.7,0.52,0.5,12.6,61.07922167
1052,75.44,0.29,1.5,52.28,47.23784474
1053,106.88,0.06,1,51.22,29.1274447
1054,119.69,0.52,0.5,8.809,59.13517044
1055,84.78,0.2,0.5,51.152,35.18267362
1056,106.88,0.23,1,62.83,44.5952447
1057,75.7,0.16,1,24.882,20.30898222
1058,119.69,0.52,1,51.22,81.410231
1059,81.58,0.52,0.5,53.5,81.51970033
1060,75.7,0.26,0.5,38.102,34.08142167
1061,88.79,0.26,1,66.31,49.23550712
1062,178.13,0.52,1.5,8.809,61.94072785
1063,88.79,0.32,0.5,53.44,48.55174657
1064,199.49,0.06,0.5,44.4,24.6044491
1065,199.49,0.23,1.5,55.999,42.8997169
1066,84.78,0.2,1.5,54.11,39.49464142
1067,115.17,0.52,1,17.99,64.79851
1068,115.17,0.2,0.5,13.453,16.30204944
1069,199.49,0.26,0.5,14.52,22.2084491
1070,84.78,0.2,0.5,19.83,19.52167362
1071,75.44,0.2,1.5,15.6,20.25424474
1072,106.88,0.29,0.5,17.24,26.84588414
1073,75.44,0.23,1.5,17.32,23.64264474
1074,53.44,0.29,1.5,55.999,49.15191482
1075,178.13,0.06,0.5,77.2,41.01046005
1076,178.13,0.06,1,75.52,41.2400206
1077,53.44,0.2,1.5,56.63,40.82381482
1078,57.95,0.29,0.5,64.54,50.57488382
1079,106.88,0.06,0.5,63.88,34.38788414
1080,57.95,0.26,1.5,53.499,44.65335162
1081,75.7,0.16,1,14.51,15.12298222
1082,53.44,0.26,1.5,10.78,23.30841482
1083,59.85,0.32,1,52.28,49.09576621
1084,106.88,0.29,1,13.44,26.0154447
1085,191.95,0.16,0.5,51.22,32.32841817
1086,75.44,0.4,0.5,53.5,59.89127694
1087,115.17,0.23,1,13.44,19.89351
1088,129.12,0.29,1,13.44,25.99932916
1089,178.13,0.32,1.5,13.54,31.37822785
1090,59.85,0.29,1,18.4,28.56896621
1091,88.79,0.4,1.5,17.99,44.94931437
1092,75.7,0.26,1,17.32,24.75998222
1093,84.78,0.4,1,28.3,48.34623418
1094,88.79,0.4,1,51.152,59.76690712
1095,119.69,0.26,0.5,51.18,40.57187044
1096,178.13,0.4,1.5,16.23,44.01282785
1097,88.79,0.26,1,17.99,25.07550712
1098,81.58,0.06,0.5,75.52,40.23690033
1099,115.17,0.23,1.5,15.6,22.73691724
1100,88.79,0.23,0.5,13.54,18.89974657
1101,119.69,0.2,1,75.52,48.401831
1102,88.79,0.06,0.5,75.52,40.22694657
1103,53.44,0.23,1.5,19.958,25.01621482
1104,81.58,0.52,1.5,8.809,62.00716813
1105,75.7,0.06,1,19.958,13.53498222
1106,81.58,0.29,1,28.3,33.47446089
1107,75.7,0.2,1.5,10.94,17.92378947
1108,191.95,0.32,1,13.45,29.56577873
1109,53.44,0.29,1.5,51.2,46.75241482
1110,81.58,0.16,1,44.4,30.05846089
1111,129.12,0.52,1,12.09,61.83912916
1112,88.79,0.16,0.5,39.78,26.66894657
1113,75.44,0.4,1.5,54.26,63.10424474
1114,199.49,0.52,1.5,63.36,89.2102169
1115,191.95,0.4,1.5,70.09,70.93878597
1116,81.58,0.29,1.5,28.3,35.23786813
1117,53.44,0.06,1,13.45,10.33600758
1118,75.7,0.23,1.5,8.751,19.35768947
1119,53.44,0.2,1,28.3,24.89540758
1120,75.7,0.52,0.5,9.497,59.52772167
1121,178.13,0.52,1.5,39.78,77.42622785
1122,119.69,0.06,0.5,17.32,11.09787044
1123,178.13,0.23,0.5,13.54,18.84326005
1124,115.17,0.2,0.5,17.32,18.23554944
1125,57.95,0.16,0.5,54.26,33.96888382
1126,75.44,0.26,0.5,62.19,46.12587694
1127,115.17,0.29,1,38.102,38.33971
1128,53.44,0.52,0.5,19.83,64.74924702
1129,84.78,0.4,1.5,13.29,42.60464142
1130,53.44,0.26,1,8.809,20.55950758
1131,81.58,0.23,1.5,52.28,41.11266813
1132,191.95,0.16,0.5,19.83,16.63341817
1133,75.7,0.06,1.5,14.52,12.57938947
1134,129.12,0.29,1.5,15.6,28.84273641
1135,53.44,0.16,0.5,13.12,13.41344702
1136,59.85,0.16,1,13.29,14.54796621
1137,115.17,0.52,0.5,59.58,84.52394944
1138,199.49,0.26,1.5,41.28,38.4214169
1139,199.49,0.26,0.5,13.29,21.5934491
1140,115.17,0.16,0.5,42.96,28.23314944
1141,199.49,0.16,0.5,66.31,39.8714491
1142,81.58,0.23,1,38.102,32.26026089
1143,178.13,0.32,1,56.95,51.3198206
1144,191.95,0.29,1.5,53.48,47.75738597
1145,191.95,0.26,1,15.6,23.81997873
1146,115.17,0.29,0.5,61.89,49.16414944
1147,191.95,0.52,1.5,70.09,92.57718597
1148,81.58,0.23,1.5,75.52,52.73266813
1149,199.49,0.16,0.5,54.26,33.8464491
1150,115.17,0.29,0.5,66.31,51.37414944
1151,199.49,0.06,1,51.22,29.08400965
1152,106.88,0.2,0.5,12.6,15.88228414
1153,53.44,0.16,1.5,17.24,18.30641482
1154,59.85,0.29,1.5,51.19,46.72737345
1155,75.7,0.2,0.5,62.68,40.96082167
1156,81.58,0.06,1.5,51.22,30.91986813
1157,178.13,0.32,1,62.83,54.2598206
1158,59.85,0.16,0.5,77.2,45.43340565
1159,84.78,0.16,1.5,66.31,42.77224142
1160,191.95,0.06,0.5,56.95,30.88141817
1161,84.78,0.4,1.5,57.4,64.65964142
1162,84.78,0.29,0.5,41.28,38.89027362
1163,75.7,0.32,1.5,12.09,30.72918947
1164,199.49,0.4,1,59.58,63.91840965
1165,178.13,0.26,0.5,61.89,45.89946005
1166,57.95,0.4,1.5,64.54,68.28425162
1167,59.85,0.4,0.5,52.28,59.31580565
1168,75.44,0.4,1,42.96,55.6908375
1169,115.17,0.23,1,13.45,19.89851
1170,119.69,0.4,1.5,53.44,62.64523824
1171,57.95,0.29,0.5,57.4,47.00488382
1172,53.44,0.32,1.5,52.28,50.87921482
1173,84.78,0.4,1,55.72,62.05623418
1174,59.85,0.23,1,28.3,27.40376621
1175,75.44,0.26,1,63.88,48.0404375
1176,59.85,0.29,1,14.45,26.59396621
1177,75.44,0.52,0.5,77.2,93.37967694
1178,88.79,0.52,1.5,18.4,66.79271437
1179,59.85,0.29,1,57.4,48.06896621
1180,75.44,0.06,1.5,13.54,12.08984474
1181,106.88,0.29,1.5,18.4,30.25885194
1182,199.49,0.16,1.5,62.19,40.6444169
1183,191.95,0.4,1.5,66.31,69.04878597
1184,88.79,0.29,1.5,52.28,47.21791437
1185,75.44,0.26,0.5,57.4,43.73087694
1186,75.44,0.23,1,13.45,19.9442375
1187,88.79,0.4,1.5,19.83,45.86931437
1188,59.85,0.06,1,14.51,10.84596621
1189,199.49,0.29,0.5,18.4,27.3824491
1190,75.44,0.29,1.5,18.4,30.29784474
1191,53.44,0.06,1,70.09,38.65600758
1192,59.85,0.52,1.5,53.499,84.39667345
